,id,N,P,K,temperature,humidity,ph,rainfall,crop,crop_code,depto_code,id_depto,departamento_colombia,zona_vida,temperature_min,temperature_max,rainfall_min,rainfall_max,Longitud,Latitud
863,1164,2,24,34,"28,89","54,81","6,47","947,632",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
864,1165,39,37,25,"33,33","45,61","6,95","982,858",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
865,1166,15,36,27,"27,79","53,97","5,64","910,115",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
866,1167,3,18,31,"31,65","48,21","6,39","910,975",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
867,1168,8,38,32,"29,75","46,74","4,98","914,06",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
868,1169,33,31,34,"31,33","50,22","5,42","897,822",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
869,1170,14,29,32,"35,64","48,97","6,94","975,195",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
870,1171,18,20,26,"31,67","51,99","5,44","899,802",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
871,1172,9,21,32,"32,27","53,56","5,87","959,404",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
872,1173,20,30,27,"27,81","51,59","4,75","958,99",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
873,1174,9,38,25,"34,59","50,34","5,50","100,306",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
874,1175,26,24,34,"31,27","52,24","6,81","897,441",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
875,1176,31,36,29,"33,94","52,72","6,46","974,612",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
876,1177,14,18,35,"31,09","47,02","4,79","914,666",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
877,1178,40,16,35,"31,89","49,03","6,48","895,937",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
878,1179,28,27,34,"32,46","50,70","6,53","950,487",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
879,1180,0,17,30,"35,48","47,97","6,28","977,907",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
880,1181,1,29,29,"27,33","49,30","6,05","935,32",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
881,1182,2,36,31,"30,90","49,96","5,73","917,752",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
882,1183,12,27,26,"29,09","45,57","5,32","962,352",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
883,1184,7,28,35,"30,02","46,78","4,67","966,372",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
884,1185,0,36,26,"34,13","51,26","5,10","963,881",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
885,1186,26,35,31,"33,45","53,06","5,34","980,509",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
886,1187,27,21,30,"35,39","52,49","5,06","912,288",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
887,1188,22,38,31,"31,53","53,06","5,82","985,703",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
888,1189,22,18,31,"30,77","47,94","5,96","903,85",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
889,1190,28,23,28,"30,02","50,10","5,68","960,875",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
890,1191,7,31,27,"31,33","47,59","6,52","946,734",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
891,1192,29,34,26,"33,88","54,39","6,27","892,915",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
892,1193,8,37,33,"28,08","54,96","6,13","974,537",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
893,1194,39,16,27,"35,54","52,95","4,94","915,456",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
894,1195,40,24,25,"28,71","50,44","5,45","958,946",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
895,1196,19,38,26,"31,49","48,78","4,53","931,722",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
896,1197,21,21,30,"27,70","51,42","5,40","100,772",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
897,1198,22,18,33,"30,41","52,48","6,62","939,238",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
898,1199,31,20,30,"32,18","54,01","6,21","918,877",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
899,1200,18,26,31,"32,61","47,75","5,42","911,019",mango,12,13,13,Cundinamarca,Bosque Subhumedo-Tropical,24,35,750,2500,"-74,10335918","4,789632896"
900,1201,24,130,195,"30,00","81,54","6,11","671,253",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
901,1202,13,144,204,"30,73","82,43","6,09","683,814",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
902,1203,22,123,205,"32,45","83,89","5,90","687,393",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
903,1204,36,125,196,"37,47","80,66","6,16","668,387",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
904,1205,24,131,196,"22,03","83,74","5,73","653,444",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
905,1206,2,123,198,"39,65","82,21","6,25","703,991",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
906,1207,35,140,197,"16,78","82,75","6,11","667,629",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
907,1208,11,122,195,"12,14","83,57","5,65","696,312",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
908,1209,6,123,203,"12,76","81,63","6,13","667,784",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
909,1210,17,134,204,"39,04","80,18","6,50","738,847",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
910,1211,25,130,197,"39,71","82,69","5,56","749,151",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
911,1212,27,145,205,"94,68","82,29","5,80","660,277",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
912,1213,9,122,201,"29,59","80,92","5,57","680,642",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
913,1214,16,139,203,"17,83","80,96","6,28","658,475",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
914,1215,32,141,204,"88,26","82,90","5,54","672,358",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
915,1216,22,138,195,"27,84","83,51","6,21","730,288",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
916,1217,31,144,202,"11,02","80,56","5,87","682,396",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
917,1218,3,136,205,"17,59","80,85","6,34","714,065",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
918,1219,28,122,197,"19,89","82,73","5,86","696,626",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
919,1220,4,136,204,"29,94","81,78","5,90","655,228",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
920,1221,39,145,201,"36,73","80,59","5,78","722,423",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
921,1222,38,132,197,"20,42","81,54","5,93","669,307",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
922,1223,36,133,198,"25,52","83,98","6,23","691,728",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
923,1224,25,121,201,"30,51","82,72","5,59","700,82",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
924,1225,15,125,199,"18,43","80,56","5,57","697,573",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
925,1226,24,140,205,"12,09","83,59","5,93","686,681",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
926,1227,13,132,203,"23,60","82,48","6,42","732,39",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
927,1228,5,126,197,"12,80","81,21","6,42","671,044",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
928,1229,30,120,200,"38,06","82,25","6,24","657,015",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
929,1230,23,142,197,"39,07","82,04","6,00","693,077",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
930,1231,26,135,203,"33,78","81,16","5,69","745,356",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
931,1232,7,126,203,"16,76","82,00","5,66","732,871",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
932,1233,32,139,198,"35,89","82,67","6,36","665,395",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
933,1234,9,141,202,"21,01","81,18","6,12","663,845",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
934,1235,20,142,196,"10,90","80,02","6,21","686,942",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
935,1236,32,129,201,"16,36","83,01","6,49","715,567",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
936,1237,3,134,199,"20,28","81,32","5,82","710,661",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
937,1238,38,138,204,"25,11","83,25","6,33","730,103",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
938,1239,14,131,198,"33,46","83,87","5,56","679,22",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
939,1240,20,122,204,"11,80","80,86","6,49","650,696",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
940,1241,40,126,201,"11,36","80,03","6,12","711,829",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
941,1242,36,128,204,"25,24","80,69","5,70","670,384",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
942,1243,11,132,197,"15,99","81,24","5,73","744,02",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
943,1244,0,137,195,"22,44","80,19","6,33","653,973",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
944,1245,19,123,200,"34,76","81,04","6,17","657,043",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
945,1246,31,136,197,"31,11","83,34","5,65","714,3",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
946,1247,4,134,200,"28,58","80,96","5,84","733,423",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
947,1248,39,139,201,"41,19","81,02","5,54","686,89",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
948,1249,8,127,196,"27,03","83,17","5,83","709,567",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
949,1250,39,138,203,"21,19","82,33","6,40","746,283",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
950,1251,32,120,204,"10,38","83,45","6,14","673,917",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
951,1252,12,142,203,"31,31","82,56","5,97","650,11",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
952,1253,8,133,195,"20,47","80,98","6,46","712,981",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
953,1254,8,139,199,"29,37","81,54","6,34","661,344",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
954,1255,21,134,202,"10,72","80,02","6,43","652,982",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
955,1256,40,140,195,"14,98","80,50","6,29","716,344",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
956,1257,39,127,202,"15,33","81,67","6,48","716,01",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
957,1258,19,120,195,"18,74","81,12","5,93","735,581",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
958,1259,21,139,201,"19,36","83,36","5,98","671,509",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
959,1260,17,136,195,"41,21","81,61","6,39","659,023",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
960,1261,33,139,203,"33,34","82,51","5,69","706,81",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
961,1262,22,133,201,"23,82","80,12","6,00","672,74",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
962,1263,32,130,196,"40,66","81,25","6,37","740,303",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
963,1264,37,135,205,"11,83","80,28","5,51","741,023",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
964,1265,15,140,195,"13,29","83,54","5,70","658,001",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
965,1266,39,132,196,"35,83","83,33","5,78","736,798",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
966,1267,40,121,199,"26,18","81,04","6,32","660,591",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
967,1268,40,132,202,"24,58","80,71","5,97","697,061",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
968,1269,29,142,203,"29,67","83,72","5,89","664,849",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
969,1270,32,121,199,"39,37","81,25","6,13","740,81",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
970,1271,6,140,205,"17,67","82,93","6,31","698,671",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
971,1272,8,120,196,"24,07","82,66","6,05","698,186",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
972,1273,34,133,202,"15,31","80,10","5,81","748,214",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
973,1274,35,135,199,"21,78","80,55","6,40","693,963",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
974,1275,16,145,199,"26,92","80,77","5,95","693,093",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
975,1276,8,136,201,"41,66","82,22","5,61","741,966",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
976,1277,25,129,195,"17,99","81,18","5,78","723,713",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
977,1278,16,130,201,"29,12","82,79","5,68","688,503",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
978,1279,39,129,203,"34,39","83,18","5,86","710,3",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
979,1280,38,135,203,"41,36","82,80","6,44","699,211",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
980,1281,33,120,205,"35,12","82,27","5,55","697,152",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
981,1282,35,125,204,"19,65","80,15","6,11","736,953",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
982,1283,1,132,200,"16,28","82,94","5,62","665,746",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
983,1284,39,140,203,"21,12","80,63","6,35","692,778",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
984,1285,28,145,202,"19,21","82,90","6,48","668,311",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
985,1286,6,128,200,"25,96","82,58","5,84","703,178",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
986,1287,6,139,199,"25,67","81,62","6,29","741,092",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
987,1288,29,122,196,"41,95","81,16","5,64","730,686",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
988,1289,37,144,197,"11,19","80,81","6,42","663,423",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
989,1290,38,120,197,"17,54","82,95","6,32","737,706",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
990,1291,38,141,198,"13,06","80,28","5,76","707,563",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
991,1292,14,121,203,"97,25","83,75","6,16","744,641",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
992,1293,6,125,204,"27,92","82,93","5,73","699,209",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
993,1294,32,138,197,"95,36","80,73","5,91","694,412",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
994,1295,11,124,204,"13,43","80,07","6,36","714,004",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
995,1296,23,138,200,"98,51","80,23","5,97","684,28",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
996,1297,40,143,201,"24,97","82,73","6,48","667,002",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
997,1298,6,142,202,"27,24","82,95","6,23","704,251",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
998,1299,37,124,195,"18,71","83,48","6,21","665,964",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
999,1300,35,134,204,"99,50","82,55","5,84","660,082",grapes,13,4,4,Valle del Cauca,Bosque Subhumedo-Tropical,15,35,500,1200,"-76,51865922","3,858856457"
1000,1301,119,25,51,"26,47","80,92","6,28","536,574",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1001,1302,119,19,55,"25,19","83,45","6,82","468,742",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1002,1303,105,30,50,"25,30","81,78","6,38","570,415",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1003,1304,114,8,50,"24,75","88,31","6,58","579,583",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1004,1305,93,22,52,"26,59","81,33","6,93","418,754",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1005,1306,80,26,55,"24,53","88,99","6,14","491,162",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1006,1307,85,27,45,"26,07","88,73","6,47","577,965",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1007,1308,85,22,53,"25,97","89,77","6,85","594,634",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1008,1309,82,22,45,"26,22","85,35","6,51","546,016",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1009,1310,118,13,54,"24,41","89,82","6,04","440,784",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1010,1311,83,25,53,"26,49","80,05","6,06","577,28",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1011,1312,86,15,47,"24,04","84,18","6,42","537,893",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1012,1313,101,10,47,"25,54","83,32","6,94","575,734",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1013,1314,119,9,50,"26,75","83,92","6,25","407,943",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1014,1315,104,17,46,"25,71","80,23","6,19","430,896",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1015,1316,95,12,51,"25,77","84,17","6,68","442,207",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1016,1317,102,14,52,"26,80","89,65","6,51","577,409",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1017,1318,109,21,55,"24,90","89,74","6,77","574,494",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1018,1319,81,18,50,"26,81","88,23","6,43","587,989",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1019,1320,103,17,51,"25,11","80,03","6,21","442,066",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1020,1321,105,14,50,"26,22","87,69","6,42","596,559",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1021,1322,97,8,52,"24,91","86,97","6,24","494,858",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1022,1323,120,19,49,"25,79","84,27","6,76","564,523",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1023,1324,95,16,55,"25,27","87,55","6,61","401,265",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1024,1325,83,29,52,"25,76","87,59","6,71","460,512",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1025,1326,83,9,45,"25,86","89,13","6,05","468,518",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
1026,1327,91,21,50,"24,34","81,44","6,76","483,211",watermelon,14,5,5,Meta,Matorral tropical,20,30,400,600,"-72,91603732","3,394146496"
